2008	5	9	3	2425
2008	5	9	4	2291
2008	5	9	5	2443
2008	5	9	6	2836
2008	5	9	7	3357
2008	5	9	8	3880
2008	5	9	9	4292
2008	5	9	10	4492
2008	5	9	11	4433
2008	5	9	12	4110
2008	5	9	13	3590
2008	5	9	14	3022
2008	5	9	15	2507
2008	5	9	16	2177
2008	5	9	17	2110
2008	5	9	18	2312
2008	5	9	19	2742
2008	5	9	20	3228
2008	5	9	21	3677
2008	5	9	22	4063
2008	5	9	23	4211
2008	5	10	0	4063
2008	5	10	1	3727
2008	5	10	2	3305
2008	5	10	3	2880
2008	5	10	4	2564
2008	5	10	5	2486
2008	5	10	6	2633
2008	5	10	7	2936
2008	5	10	8	3371
2008	5	10	9	3803
2008	5	10	10	4150
2008	5	10	11	4329
2008	5	10	12	4292
2008	5	10	13	4006
2008	5	10	14	3559
2008	5	10	15	3091
2008	5	10	16	2679
2008	5	10	17	2393
2008	5	10	18	2315
2008	5	10	19	2499
2008	5	10	20	2822
2008	5	10	21	3202
2008	5	10	22	3617
2008	5	10	23	3927
2008	5	11	0	4078
2008	5	11	1	3981
2008	5	11	2	3708
2008	5	11	3	3338
2008	5	11	4	2984
2008	5	11	5	2734
2008	5	11	6	2625
2008	5	11	7	2704
2008	5	11	8	2965
2008	5	11	9	3332
2008	5	11	10	3672
2008	5	11	11	3964
2008	5	11	12	4159
2008	5	11	13	4139
2008	5	11	14	3919
2008	5	11	15	3581
2008	5	11	16	3170
2008	5	11	17	2778
2008	5	11	18	2532
2008	5	11	19	2462
2008	5	11	20	2552
2008	5	11	21	2806
2008	5	11	22	3168
2008	5	11	23	3525
2008	5	12	0	3826
2008	5	12	1	4003
2008	5	12	2	3923
2008	5	12	3	3688
2008	5	12	4	3413
2008	5	12	5	3097
2008	5	12	6	2815
2008	5	12	7	2694
2008	5	12	8	2737
2008	5	12	9	2926
2008	5	12	10	3222
2008	5	12	11	3542
2008	5	12	12	3841
2008	5	12	13	4037
2008	5	12	14	4068
2008	5	12	15	3940
2008	5	12	16	3647
2008	5	12	17	3276
2008	5	12	18	2929
2008	5	12	19	2655
2008	5	12	20	2538
2008	5	12	21	2600
2008	5	12	22	2820
2008	5	12	23	3166
2008	5	13	0	3514
2008	5	13	1	3799
2008	5	13	2	3949
2008	5	13	3	4000
2008	5	13	4	3790
2008	5	13	5	3473
2008	5	13	6	3154
2008	5	13	7	2883
2008	5	13	8	2718
2008	5	13	9	2732
2008	5	13	10	2887
2008	5	13	11	3148
2008	5	13	12	3478
2008	5	13	13	3781
2008	5	13	14	4002
2008	5	13	15	4093
2008	5	13	16	3993
2008	5	13	17	3715
2008	5	13	18	3346
2008	5	13	19	2984
2008	5	13	20	2698
2008	5	13	21	2559
2008	5	13	22	2615
2008	5	13	23	2819
2008	5	14	0	3217
2008	5	14	1	3565
2008	5	14	2	3870
2008	5	14	3	4068
2008	5	14	4	4066
2008	5	14	5	3868
2008	5	14	6	3566
2008	5	14	7	3218
2008	5	14	8	2891
2008	5	14	9	2700
2008	5	14	10	2679
2008	5	14	11	2826
2008	5	14	12	3113
2008	5	14	13	3468
2008	5	14	14	3808
2008	5	14	15	4065
2008	5	14	16	4151
2008	5	14	17	4039
2008	5	14	18	3762
2008	5	14	19	3388
2008	5	14	20	2993
2008	5	14	21	2675
2008	5	14	22	2560
2008	5	14	23	2625
2008	5	15	0	2909
2008	5	15	1	3286
2008	5	15	2	3688
2008	5	15	3	3998
2008	5	15	4	4187
2008	5	15	5	4135
2008	5	15	6	3915
2008	5	15	7	3559
2008	5	15	8	3132
2008	5	15	9	2790
2008	5	15	10	2594
2008	5	15	11	2575
2008	5	15	12	2763
2008	5	15	13	3110
2008	5	15	14	3517
2008	5	15	15	3879
2008	5	15	16	4132
2008	5	15	17	4197
2008	5	15	18	4039
2008	5	15	19	3715
2008	5	15	20	3291
2008	5	15	21	2877
2008	5	15	22	2582
2008	5	15	23	2481
2008	5	16	0	2621
2008	5	16	1	2941
2008	5	16	2	3393
2008	5	16	3	3812
2008	5	16	4	4108
2008	5	16	5	4247
2008	5	16	6	4150
2008	5	16	7	3841
2008	5	16	8	3428
2008	5	16	9	2991
2008	5	16	10	2623
2008	5	16	11	2432
2008	5	16	12	2490
2008	5	16	13	2762
2008	5	16	14	3101
2008	5	16	15	3639
2008	5	16	16	3937
2008	5	16	17	4186
2008	5	16	18	4208
2008	5	16	19	3986
2008	5	16	20	3588
2008	5	16	21	3130
2008	5	16	22	2737
2008	5	16	23	2493
2008	5	17	0	2462
2008	5	17	1	2690
2008	5	17	2	3095
2008	5	17	3	3552
2008	5	17	4	4011
2008	5	17	5	4264
2008	5	17	6	4349
2008	5	17	7	4155
2008	5	17	8	3769
2008	5	17	9	3301
2008	5	17	10	2818
2008	5	17	11	2475
2008	5	17	12	2357
2008	5	17	13	2466
2008	5	17	14	2806
2008	5	17	15	3269
2008	5	17	16	3712
2008	5	17	17	4061
2008	5	17	18	4249
2008	5	17	19	4187
2008	5	17	20	3877
2008	5	17	21	3450
2008	5	17	22	2991
2008	5	17	23	2636
2008	5	18	0	2440
2008	5	18	1	2524
2008	5	18	2	2828
2008	5	18	3	3289
2008	5	18	4	3783
2008	5	18	5	4166
2008	5	18	6	4384
2008	5	18	7	4354
2008	5	18	8	4041
2008	5	18	9	3584
2008	5	18	10	3062
2008	5	18	11	2604
2008	5	18	12	2342
2008	5	18	13	2313
2008	5	18	14	2521
2008	5	18	15	2941
2008	5	18	16	3444
2008	5	18	17	3870
2008	5	18	18	4179
2008	5	18	19	4288
2008	5	18	20	4107
2008	5	18	21	3737
2008	5	18	22	3260
2008	5	18	23	2830
2008	5	19	0	2494
2008	5	19	1	2433
2008	5	19	2	2600
2008	5	19	3	2998
2008	5	19	4	3511
2008	5	19	5	3981
2008	5	19	6	4312
2008	5	19	7	4420
2008	5	19	8	4268
2008	5	19	9	3896
2008	5	19	10	3373
2008	5	19	11	2850
2008	5	19	12	2450
2008	5	19	13	2269
2008	5	19	14	2362
2008	5	19	15	2679
2008	5	19	16	3134
2008	5	19	17	3626
2008	5	19	18	4012
2008	5	19	19	4244
2008	5	19	20	4206
2008	5	19	21	3973
2008	5	19	22	3535
2008	5	19	23	3060
2008	5	20	0	2670
2008	5	20	1	2478
2008	5	20	2	2504
2008	5	20	3	2793
2008	5	20	4	3237
2008	5	20	5	3748
2008	5	20	6	4171
2008	5	20	7	4405
2008	5	20	8	4412
2008	5	20	9	4158
2008	5	20	10	3692
2008	5	20	11	3155
2008	5	20	12	2688
2008	5	20	13	2344
2008	5	20	14	2299
2008	5	20	15	2494
2008	5	20	16	2888
2008	5	20	17	3390
2008	5	20	18	3787
2008	5	20	19	4169
2008	5	20	20	4262
2008	5	20	21	4118
2008	5	20	22	3752
2008	5	20	23	3329
2008	5	21	0	2901
2008	5	21	1	2546
2008	5	21	2	2462
2008	5	21	3	2607
2008	5	21	4	2979
2008	5	21	5	3461
2008	5	21	6	3926
2008	5	21	7	4266
2008	5	21	8	4402
2008	5	21	9	4280
2008	5	21	10	3919
2008	5	21	11	3424
2008	5	21	12	2905
2008	5	21	13	2477
2008	5	21	14	2249
2008	5	21	15	2286
2008	5	21	16	2586
2008	5	21	17	3050
2008	5	21	18	3490
2008	5	21	19	3903
2008	5	21	20	4162
2008	5	21	21	4158
2008	5	21	22	3919
2008	5	21	23	3560
2008	5	22	0	3072
2008	5	22	1	2721
2008	5	22	2	2499
2008	5	22	3	2528
2008	5	22	4	2786
2008	5	22	5	3196
2008	5	22	6	3679
2008	5	22	7	4091
2008	5	22	8	4326
2008	5	22	9	4352
2008	5	22	10	4133
2008	5	22	11	3708
2008	5	22	12	3201
2008	5	22	13	2718
2008	5	22	14	2391
2008	5	22	15	2307
2008	5	22	16	2449
2008	5	22	17	2797
2008	5	22	18	3265
2008	5	22	19	3689
2008	5	22	20	3996
2008	5	22	21	4138
2008	5	22	22	4045
2008	5	22	23	3788
2008	5	23	0	3343
2008	5	23	1	2961
2008	5	23	2	2644
2008	5	23	3	2535
2008	5	23	4	2647
2008	5	23	5	2946
2008	5	23	6	3382
2008	5	23	7	3827
2008	5	23	8	4141
2008	5	23	9	4312
2008	5	23	10	4236
2008	5	23	11	3962
2008	5	23	12	3513
2008	5	23	13	3026
2008	5	23	14	2638
2008	5	23	15	2395
2008	5	23	16	2384
2008	5	23	17	2610
2008	5	23	18	2980
2008	5	23	19	3396
2008	5	23	20	3766
2008	5	23	21	4009
2008	5	23	22	4057
2008	5	23	23	3909
2008	5	24	0	3608
2008	5	24	1	3221
2008	5	24	2	2869
2008	5	24	3	2636
2008	5	24	4	2596
2008	5	24	5	2781
2008	5	24	6	3113
2008	5	24	7	3532
2008	5	24	8	3914
2008	5	24	9	4162
2008	5	24	10	4240
2008	5	24	11	4112
2008	5	24	12	3775
2008	5	24	13	3339
2008	5	24	14	2923
2008	5	24	15	2584
2008	5	24	16	2435
2008	5	24	17	2518
2008	5	24	18	2761
2008	5	24	19	3139
2008	5	24	20	3525
2008	5	24	21	3824
2008	5	24	22	4010
2008	5	24	23	4026
2008	5	25	0	3825
2008	5	25	1	3532
2008	5	25	2	3180
2008	5	25	3	2891
2008	5	25	4	2737
2008	5	25	5	2755
2008	5	25	6	2950
2008	5	25	7	3272
2008	5	25	8	3649
2008	5	25	9	3973
2008	5	25	10	4170
2008	5	25	11	4193
2008	5	25	12	4024
2008	5	25	13	3681
2008	5	25	14	3272
2008	5	25	15	2901
2008	5	25	16	2624
2008	5	25	17	2527
2008	5	25	18	2627
2008	5	25	19	2879
2008	5	25	20	3229
2008	5	25	21	3560
2008	5	25	22	3823
2008	5	25	23	3965
2008	5	26	0	3919
2008	5	26	1	3733
2008	5	26	2	3445
2008	5	26	3	3127
2008	5	26	4	2862
2008	5	26	5	2747
2008	5	26	6	2801
2008	5	26	7	2997
2008	5	26	8	3309
2008	5	26	9	3646
2008	5	26	10	3920
2008	5	26	11	4090
2008	5	26	12	4092
2008	5	26	13	3896
2008	5	26	14	3564
2008	5	26	15	3203
2008	5	26	16	2865
2008	5	26	17	2634
2008	5	26	18	2581
2008	5	26	19	2693
2008	5	26	20	2947
2008	5	26	21	3261
2008	5	26	22	3554
2008	5	26	23	3796
2008	5	27	0	3943
2008	5	27	1	3884
2008	5	27	2	3698
2008	5	27	3	3417
2008	5	27	4	3109
2008	5	27	5	2873
2008	5	27	6	2780
2008	5	27	7	2829
2008	5	27	8	3029
2008	5	27	9	3315
2008	5	27	10	3622
2008	5	27	11	3888
2008	5	27	12	4044
2008	5	27	13	4027
2008	5	27	14	3848
2008	5	27	15	3562
2008	5	27	16	3207
2008	5	27	17	2883
2008	5	27	18	2658
2008	5	27	19	2610
2008	5	27	20	2732
2008	5	27	21	2979
2008	5	27	22	3276
2008	5	27	23	3545
2008	5	28	0	3832
2008	5	28	1	3929
2008	5	28	2	3895
2008	5	28	3	3700
2008	5	28	4	3413
2008	5	28	5	3115
2008	5	28	6	2878
2008	5	28	7	2747
2008	5	28	8	2773
2008	5	28	9	2951
2008	5	28	10	3231
2008	5	28	11	3563
2008	5	28	12	3839
2008	5	28	13	4004
2008	5	28	14	4029
2008	5	28	15	3850
2008	5	28	16	3540
2008	5	28	17	3201
2008	5	28	18	2862
2008	5	28	19	2640
2008	5	28	20	2602
2008	5	28	21	2692
2008	5	28	22	2927
2008	5	28	23	3232
2008	5	29	0	3593
2008	5	29	1	3841
2008	5	29	2	3986
2008	5	29	3	3932
2008	5	29	4	3723
2008	5	29	5	3430
2008	5	29	6	3085
2008	5	29	7	2802
2008	5	29	8	2643
2008	5	29	9	2647
2008	5	29	10	2835
2008	5	29	11	3150
2008	5	29	12	3515
2008	5	29	13	3838
2008	5	29	14	4035
2008	5	29	15	4060
2008	5	29	16	3901
2008	5	29	17	3578
2008	5	29	18	3192
2008	5	29	19	2837
2008	5	29	20	2598
2008	5	29	21	2528
2008	5	29	22	2601
2008	5	29	23	2897
2008	5	30	0	3290
2008	5	30	1	3635
2008	5	30	2	3947
2008	5	30	3	4113
2008	5	30	4	4076
2008	5	30	5	3826
2008	5	30	6	3485
2008	5	30	7	3061
2008	5	30	8	2728
2008	5	30	9	2528
2008	5	30	10	2515
2008	5	30	11	2753
2008	5	30	12	3111
2008	5	30	13	3521
2008	5	30	14	3930
2008	5	30	15	4181
2008	5	30	16	4198
2008	5	30	17	4017
2008	5	30	18	3671
2008	5	30	19	3216
2008	5	30	20	2814
2008	5	30	21	2544
2008	5	30	22	2462
2008	5	30	23	2589
2008	5	31	0	2981
2008	5	31	1	3357
2008	5	31	2	3809
2008	5	31	3	4156
2008	5	31	4	4320
2008	5	31	5	4243
2008	5	31	6	3917
2008	5	31	7	3478
2008	5	31	8	2999
2008	5	31	9	2584
2008	5	31	10	2354
2008	5	31	11	2385
2008	5	31	12	2633
2008	5	31	13	3060
2008	5	31	14	3568
2008	5	31	15	4002
2008	5	31	16	4284
2008	5	31	17	4310
2008	5	31	18	4080
2008	5	31	19	3662
2008	5	31	20	3108
2008	5	31	21	2695
2008	5	31	22	2389
2008	5	31	23	2327
2008	6	1	0	2532
2008	6	1	1	2910
2008	6	1	2	3431
2008	6	1	3	3949
2008	6	1	4	4324
2008	6	1	5	4447
2008	6	1	6	4323
2008	6	1	7	3944
2008	6	1	8	3388
2008	6	1	9	2815
2008	6	1	10	2371
2008	6	1	11	2124
2008	6	1	12	2174
2008	6	1	13	2522
2008	6	1	14	3048
2008	6	1	15	3613
2008	6	1	16	4106
2008	6	1	17	4401
2008	6	1	18	4402
2008	6	1	19	4120
2008	6	1	20	3594
2008	6	1	21	3072
2008	6	1	22	2571
2008	6	1	23	2263
2008	6	2	0	2237
2008	6	2	1	2486
2008	6	2	2	2983
2008	6	2	3	3586
2008	6	2	4	4128
2008	6	2	5	4480
2008	6	2	6	4619
